,0
4828,6920
4829,6920
4830,6923
4831,6923
4832,6924
4833,6924
4834,6925
4835,6925
4836,6926
4837,6926
4838,6927
4839,6927
4840,6928
4841,6928
4842,6929
4843,6929
4844,6930
4845,6930
4846,6932
4847,6932
4848,6937
4849,6937
4850,6938
4851,6938
4852,6941
4853,6941
4854,6942
4855,6942
4856,6943
4857,6943
4858,6946
4859,6946
4860,6947
4861,6947
4862,6951
4863,6951
4864,6952
4865,6952
4866,6954
4867,6954
4868,6955
4869,6955
4870,6957
4871,6957
4872,6958
4873,6958
4874,6960
4875,6960
4876,6961
4877,6961
4878,6962
4879,6962
4880,6963
4881,6963
4882,6964
4883,6964
4884,6965
4885,6965
4886,6966
4887,6966
4888,6967
4889,6967
4890,6969
4891,6969
4892,6971
4893,6971
4894,6973
4895,6973
4896,6976
4897,6976
4898,6977
4899,6977
4900,6981
4901,6981
4902,6982
4903,6982
4904,7003
4905,7003
4906,7004
4907,7004
4908,7011
4909,7011
4910,7012
4911,7012
4912,7013
4913,7013
4914,7014
4915,7014
4916,7018
4917,7018
4918,7021
4919,7021
4920,7022
4921,7022
4922,7030
4923,7030
4924,7031
4925,7031
4926,7033
4927,7033
4928,7034
4929,7034
4930,7035
4931,7035
4932,7036
4933,7036
4934,7037
4935,7037
4936,7038
4937,7038
4938,7039
4939,7039
4940,7040
4941,7040
4942,7041
4943,7041
4944,7042
4945,7042
4946,7043
4947,7043
4948,7044
4949,7044
4950,7045
4951,7045
4952,7046
4953,7046
4954,7047
4955,7047
4956,7048
4957,7048
4958,7049
4959,7049
4960,7050
4961,7050
4962,7057
4963,7057
4964,7058
4965,7058
4966,7059
4967,7059
4968,7060
4969,7060
4970,7061
4971,7061
4972,7062
4973,7062
4974,7063
4975,7063
4976,7064
4977,7064
4978,7065
4979,7065
4980,7066
4981,7066
4982,7067
4983,7067
4984,7068
4985,7068
4986,7069
4987,7069
4988,7070
4989,7070
4990,7071
4991,7071
4992,7072
4993,7072
4994,7073
4995,7073
4996,7074
4997,7074
4998,7076
4999,7076
5000,7077
5001,7077
5002,7078
5003,7078
5004,7102
5005,7102
5006,7105
5007,7105
5008,7122
5009,7122
5010,7126
5011,7126
5012,7127
5013,7127
5014,7128
5015,7128
5016,7129
5017,7129
5018,7130
5019,7130
5020,7148
5021,7148
5022,7150
5023,7150
5024,7157
5025,7157
5026,7161
5027,7161
5028,7162
5029,7162
5030,7164
5031,7164
5032,7167
5033,7167
5034,7169
5035,7169
5036,7172
5037,7172
5038,7173
5039,7173
5040,7175
5041,7175
5042,7177
5043,7177
5044,7180
5045,7180
5046,7181
5047,7181
5048,7182
5049,7182
5050,7183
5051,7183
5052,7184
5053,7184
5054,7185
5055,7185
5056,7186
5057,7186
5058,7187
5059,7187
5060,7189
5061,7189
5062,7191
5063,7191
5064,7192
5065,7192
5066,7196
5067,7196
5068,7198
5069,7198
5070,7199
5071,7199
5072,7201
5073,7201
5074,7202
5075,7202
5076,7203
5077,7203
5078,7205
5079,7205
5080,7208
5081,7208
5082,7211
5083,7211
5084,7212
5085,7212
5086,7213
5087,7213
5088,7214
5089,7214
5090,7215
5091,7215
5092,7217
5093,7217
5094,7218
5095,7218
5096,7219
5097,7219
5098,7220
5099,7220
5100,7222
5101,7222
5102,7224
5103,7224
5104,7226
5105,7226
5106,7227
5107,7227
5108,7228
5109,7228
5110,7229
5111,7229
5112,7231
5113,7231
5114,7235
5115,7235
5116,7236
5117,7236
5118,7238
5119,7238
5120,7239
5121,7239
5122,7240
5123,7240
5124,7241
5125,7241
5126,7242
5127,7242
5128,7244
5129,7244
5130,7245
5131,7245
5132,7246
5133,7246
5134,7247
5135,7247
5136,7250
5137,7250
5138,7254
5139,7254
5140,7255
5141,7255
5142,7256
5143,7256
5144,7259
5145,7259
5146,7261
5147,7261
5148,7264
5149,7264
5150,7265
5151,7265
5152,7266
5153,7266
5154,7267
5155,7267
5156,7268
5157,7268
5158,7269
5159,7269
5160,7270
5161,7270
5162,7271
5163,7271
5164,7272
5165,7272
5166,7273
5167,7273
5168,7276
5169,7276
5170,7277
5171,7277
5172,7305
5173,7305
5174,7309
5175,7309
5176,7313
5177,7313
5178,7314
5179,7314
5180,7315
5181,7315
5182,7317
5183,7317
5184,7318
5185,7318
5186,7320
5187,7320
5188,7322
5189,7322
5190,7325
5191,7325
5192,7326
5193,7326
5194,7327
5195,7327
5196,7337
5197,7337
5198,7338
5199,7338
5200,7339
5201,7339
5202,7342
5203,7342
5204,7343
5205,7343
5206,7345
5207,7345
5208,7347
5209,7347
5210,7350
5211,7350
5212,7351
5213,7351
5214,7352
5215,7352
5216,7353
5217,7353
5218,7354
5219,7354
5220,7356
5221,7356
5222,7357
5223,7357
5224,7358
5225,7358
5226,7359
5227,7359
5228,7360
5229,7360
5230,7361
5231,7361
5232,7362
5233,7362
5234,7363
5235,7363
5236,7365
5237,7365
5238,7366
5239,7366
5240,7367
5241,7367
5242,7368
5243,7368
5244,7369
5245,7369
5246,7370
5247,7370
5248,7371
5249,7371
5250,7372
5251,7372
5252,7373
5253,7373
5254,7374
5255,7374
5256,7375
5257,7375
5258,7376
5259,7376
5260,7377
5261,7377
5262,7378
5263,7378
5264,7379
5265,7379
5266,7380
5267,7380
5268,7381
5269,7381
5270,7399
5271,7399
5272,7408
5273,7408
5274,7412
5275,7412
5276,7413
5277,7413
5278,7414
5279,7414
5280,7416
5281,7416
5282,7417
5283,7417
5284,7419
5285,7419
5286,7420
5287,7420
5288,7421
5289,7421
5290,7422
5291,7422
5292,7425
5293,7425
5294,7426
5295,7426
5296,7427
5297,7427
5298,7433
5299,7433
5300,7434
5301,7434
5302,7435
5303,7435
5304,7438
5305,7438
5306,7441
5307,7441
5308,7442
5309,7442
5310,7443
5311,7443
5312,7444
5313,7444
5314,7445
5315,7445
5316,7446
5317,7446
5318,7447
5319,7447
5320,7450
5321,7450
5322,7451
5323,7451
5324,7453
5325,7453
5326,7455
5327,7455
5328,7456
5329,7456
5330,7458
5331,7458
5332,7459
5333,7459
5334,7460
5335,7460
5336,7461
5337,7461
5338,7462
5339,7462
5340,7463
5341,7463
5342,7464
5343,7464
5344,7466
5345,7466
5346,7467
5347,7467
5348,7472
5349,7472
5350,7475
5351,7475
5352,7476
5353,7476
5354,7477
5355,7477
5356,7480
5357,7480
5358,7481
5359,7481
5360,7482
5361,7482
5362,7483
5363,7483
5364,7485
5365,7485
5366,7486
5367,7486
5368,7487
5369,7487
5370,7488
5371,7488
5372,7500
5373,7500
5374,7501
5375,7501
5376,7502
5377,7502
5378,7504
5379,7504
5380,7505
5381,7505
5382,7506
5383,7506
5384,7508
5385,7508
5386,7509
5387,7509
5388,7510
5389,7510
5390,7512
5391,7512
5392,7513
5393,7513
5394,7514
5395,7514
5396,7515
5397,7515
5398,7516
5399,7516
5400,7518
5401,7518
5402,7520
5403,7520
5404,7521
5405,7521
5406,7522
5407,7522
5408,7523
5409,7523
5410,7524
5411,7524
5412,7525
5413,7525
5414,7527
5415,7527
5416,7531
5417,7531
5418,7532
5419,7532
5420,7533
5421,7533
5422,7537
5423,7537
5424,7538
5425,7538
5426,7539
5427,7539
5428,7544
5429,7544
5430,7545
5431,7545
5432,7550
5433,7550
5434,7551
5435,7551
5436,7552
5437,7552
5438,7554
5439,7554
5440,7555
5441,7555
5442,7559
5443,7559
5444,7561
5445,7561
5446,7562
5447,7562
5448,7564
5449,7564
5450,7565
5451,7565
5452,7567
5453,7567
5454,7570
5455,7570
5456,7571
5457,7571
5458,7575
5459,7575
5460,7578
5461,7578
5462,7581
5463,7581
5464,7585
5465,7585
5466,7590
5467,7590
5468,7593
5469,7593
5470,7595
5471,7595
5472,7600
5473,7600
5474,7601
5475,7601
5476,7602
5477,7602
5478,7603
5479,7603
5480,7604
5481,7604
5482,7605
5483,7605
5484,7606
5485,7606
5486,7607
5487,7607
5488,7608
5489,7608
5490,7609
5491,7609
5492,7610
5493,7610
5494,7611
5495,7611
5496,7613
5497,7613
5498,7614
5499,7614
5500,7615
5501,7615
5502,7616
5503,7616
5504,7618
5505,7618
5506,7619
5507,7619
5508,7621
5509,7621
5510,7623
5511,7623
5512,7624
5513,7624
5514,7625
5515,7625
5516,7628
5517,7628
5518,7630
5519,7630
5520,7634
5521,7634
5522,7635
5523,7635
5524,7636
5525,7636
5526,7637
5527,7637
5528,7638
5529,7638
5530,7640
5531,7640
5532,7643
5533,7643
5534,7646
5535,7646
5536,7647
5537,7647
5538,7649
5539,7649
5540,7670
5541,7670
5542,7671
5543,7671
5544,7673
5545,7673
5546,7674
5547,7674
5548,7675
5549,7675
5550,7676
5551,7676
5552,7677
5553,7677
5554,7678
5555,7678
5556,7679
5557,7679
5558,7681
5559,7681
5560,7682
5561,7682
5562,7683
5563,7683
5564,7685
5565,7685
5566,7686
5567,7686
5568,7687
5569,7687
5570,7689
5571,7689
5572,7701
5573,7701
5574,7702
5575,7702
5576,7705
5577,7705
5578,7707
5579,7707
5580,7709
5581,7709
5582,7711
5583,7711
5584,7713
5585,7713
5586,7715
5587,7715
5588,7716
5589,7716
5590,7717
5591,7717
5592,7718
5593,7718
5594,7719
5595,7719
5596,7721
5597,7721
5598,7722
5599,7722
5600,7723
5601,7723
5602,7725
5603,7725
5604,7726
5605,7726
5606,7727
5607,7727
5608,7729
5609,7729
5610,7730
5611,7730
5612,7731
5613,7731
5614,7732
5615,7732
5616,7733
5617,7733
5618,7734
5619,7734
5620,7735
5621,7735
5622,7739
5623,7739
5624,7740
5625,7740
5626,7741
5627,7741
5628,7743
5629,7743
5630,7744
5631,7744
5632,7745
5633,7745
5634,7746
5635,7746
5636,7747
5637,7747
5638,7748
5639,7748
5640,7749
5641,7749
5642,7751
5643,7751
5644,7752
5645,7752
5646,7758
5647,7758
5648,7760
5649,7760
5650,7762
5651,7762
5652,7769
5653,7769
5654,7771
5655,7771
5656,7774
5657,7774
5658,7775
5659,7775
5660,7776
5661,7776
5662,7777
5663,7777
5664,7779
5665,7779
5666,7780
5667,7780
5668,7781
5669,7781
5670,7782
5671,7782
5672,7800
5673,7800
5674,7803
5675,7803
5676,7804
5677,7804
5678,7805
5679,7805
5680,7806
5681,7806
5682,7807
5683,7807
5684,7808
5685,7808
5686,7809
5687,7809
5688,7810
5689,7810
5690,7811
5691,7811
5692,7812
5693,7812
5694,7813
5695,7813
5696,7814
5697,7814
5698,7815
5699,7815
5700,7816
5701,7816
5702,7817
5703,7817
5704,7818
5705,7818
5706,7819
5707,7819
5708,7820
5709,7820
5710,7821
5711,7821
5712,7822
5713,7822
5714,7823
5715,7823
5716,7826
5717,7826
5718,7827
5719,7827
5720,7829
5721,7829
5722,7831
5723,7831
5724,7832
5725,7832
5726,7833
5727,7833
5728,7836
5729,7836
5730,7837
5731,7837
5732,7838
5733,7838
5734,7839
5735,7839
5736,7840
5737,7840
5738,7841
5739,7841
5740,7844
5741,7844
5742,7846
5743,7846
5744,7847
5745,7847
5746,7849
5747,7849
5748,7850
5749,7850
5750,7851
5751,7851
5752,7855
5753,7855
5754,7856
5755,7856
5756,7857
5757,7857
5758,7859
5759,7859
5760,7860
5761,7860
5762,7862
5763,7862
5764,7863
5765,7863
5766,7864
5767,7864
5768,7865
5769,7865
5770,7867
5771,7867
5772,7901
5773,7901
5774,7902
5775,7902
5776,7905
5777,7905
5778,7906
5779,7906
5780,7908
5781,7908
5782,7911
5783,7911
5784,7912
5785,7912
5786,7914
5787,7914
5788,7915
5789,7915
5790,7916
5791,7916
5792,7917
5793,7917
5794,7918
5795,7918
5796,7919
5797,7919
5798,7921
5799,7921
5800,7922
5801,7922
5802,7923
5803,7923
5804,7925
5805,7925
5806,7927
5807,7927
5808,7928
5809,7928
5810,7931
5811,7931
5812,7932
5813,7932
5814,7936
5815,7936
5816,7937
5817,7937
5818,7938
5819,7938
5820,7939
5821,7939
5822,7940
5823,7940
5824,7942
5825,7942
5826,7943
5827,7943
5828,7944
5829,7944
5830,7945
5831,7945
5832,7946
5833,7946
5834,7947
5835,7947
5836,7949
5837,7949
5838,7950
5839,7950
5840,7951
5841,7951
5842,7952
5843,7952
5844,7953
5845,7953
5846,7955
5847,7955
5848,7956
5849,7956
5850,7957
5851,7957
5852,7958
5853,7958
5854,7961
5855,7961
5856,7962
5857,7962
5858,7963
5859,7963
5860,7965
5861,7965
5862,7966
5863,7966
5864,7970
5865,7970
5866,7971
5867,7971
5868,7972
5869,7972
5870,7974
5871,7974
5872,8001
5873,8001
5874,8002
5875,8002
5876,8005
5877,8005
5878,8006
5879,8006
5880,8007
5881,8007
5882,8008
5883,8008
5884,8011
5885,8011
5886,8012
5887,8012
5888,8013
5889,8013
5890,8014
5891,8014
5892,8015
5893,8015
5894,8016
5895,8016
5896,8018
5897,8018
5898,8020
5899,8020
5900,8022
5901,8022
5902,8023
5903,8023
5904,8025
5905,8025
5906,8029
5907,8029
5908,8030
5909,8030
5910,8031
5911,8031
5912,8032
5913,8032
5914,8035
5915,8035
5916,8037
5917,8037
5918,8038
5919,8038
5920,8039
5921,8039
5922,8040
5923,8040
5924,8041
5925,8041
5926,8043
5927,8043
5928,8045
5929,8045
5930,8046
5931,8046
5932,8050
5933,8050
5934,8051
5935,8051
5936,8052
5937,8052
5938,8053
5939,8053
5940,8056
5941,8056
5942,8057
5943,8057
5944,8058
5945,8058
5946,8059
5947,8059
5948,8060
5949,8060
5950,8061
5951,8061
5952,8065
5953,8065
5954,8066
5955,8066
5956,8068
5957,8068
5958,8070
5959,8070
5960,8071
5961,8071
5962,8072
5963,8072
5964,8074
5965,8074
5966,8075
5967,8075
5968,8076
5969,8076
5970,8077
5971,8077
5972,8101
5973,8101
5974,8103
5975,8103
5976,8104
5977,8104
5978,8105
5979,8105
5980,8107
5981,8107
5982,8111
5983,8111
5984,8113
5985,8113
5986,8114
5987,8114
5988,8115
5989,8115
5990,8117
5991,8117
5992,8118
5993,8118
5994,8119
5995,8119
5996,8123
5997,8123
5998,8125
5999,8125
6000,8127
6001,8127
6002,8129
6003,8129
6004,8130
6005,8130
6006,8131
6007,8131
6008,8132
6009,8132
6010,8133
6011,8133
6012,8135
6013,8135
6014,8136
6015,8136
6016,8137
6017,8137
6018,8138
6019,8138
6020,8139
6021,8139
6022,8140
6023,8140
6024,8141
6025,8141
6026,8142
6027,8142
6028,8143
6029,8143
6030,8144
6031,8144
6032,8145
6033,8145
6034,8147
6035,8147
6036,8150
6037,8150
6038,8151
6039,8151
6040,8152
6041,8152
6042,8153
6043,8153
6044,8154
6045,8154
6046,8155
6047,8155
6048,8157
6049,8157
6050,8158
6051,8158
6052,8159
6053,8159
6054,8160
6055,8160
6056,8163
6057,8163
6058,8165
6059,8165
6060,8166
6061,8166
6062,8167
6063,8167
6064,8168
6065,8168
6066,8173
6067,8173
6068,8174
6069,8174
6070,8179
6071,8179
6072,8200
6073,8200
6074,8202
6075,8202
6076,8203
6077,8203
6078,8207
6079,8207
6080,8208
6081,8208
6082,8209
6083,8209
6084,8214
6085,8214
6086,8215
6087,8215
6088,8217
6089,8217
6090,8218
6091,8218
6092,8219
6093,8219
6094,8225
6095,8225
6096,8226
6097,8226
6098,8227
6099,8227
6100,8228
6101,8228
6102,8230
6103,8230
6104,8233
6105,8233
6106,8237
6107,8237
6108,8242
6109,8242
6110,8244
6111,8244
6112,8247
6113,8247
6114,8249
6115,8249
6116,8252
6117,8252
6118,8253
6119,8253
6120,8254
6121,8254
6122,8255
6123,8255
6124,8256
6125,8256
6126,8260
6127,8260
6128,8267
6129,8267
6130,8273
6131,8273
6132,8275
6133,8275
6134,8276
6135,8276
6136,8278
6137,8278
6138,8279
6139,8279
6140,8281
6141,8281
6142,8282
6143,8282
6144,8283
6145,8283
6146,8285
6147,8285
6148,8287
6149,8287
6150,8289
6151,8289
6152,8291
6153,8291
6154,8293
6155,8293
6156,8301
6157,8301
6158,8303
6159,8303
6160,8304
6161,8304
6162,8306
6163,8306
6164,8308
6165,8308
6166,8309
6167,8309
6168,8316
6169,8316
6170,8331
6171,8331
6172,8334
6173,8334
6174,8336
6175,8336
6176,8337
6177,8337
6178,8338
6179,8338
6180,8341
6181,8341
6182,8342
6183,8342
6184,8343
6185,8343
6186,8344
6187,8344
6188,8345
6189,8345
6190,8346
6191,8346
6192,8349
6193,8349
6194,8350
6195,8350
6196,8354
6197,8354
6198,8355
6199,8355
6200,8358
6201,8358
6202,8359
6203,8359
6204,8360
6205,8360
6206,8361
6207,8361
6208,8362
6209,8362
6210,8364
6211,8364
6212,8365
6213,8365
6214,8366
6215,8366
6216,8367
6217,8367
6218,8368
6219,8368
6220,8369
6221,8369
6222,8370
6223,8370
6224,8377
6225,8377
6226,8381
6227,8381
6228,8382
6229,8382
6230,8383
6231,8383
6232,8385
6233,8385
6234,8386
6235,8386
6236,8387
6237,8387
6238,8388
6239,8388
6240,8392
6241,8392
6242,8393
6243,8393
6244,8395
6245,8395
6246,8398
6247,8398
6248,8399
6249,8399
6250,8410
6251,8410
6252,8411
6253,8411
6254,8416
6255,8416
6256,8418
6257,8418
6258,8421
6259,8421
6260,8424
6261,8424
6262,8425
6263,8425
6264,8439
6265,8439
6266,8462
6267,8462
6268,8473
6269,8473
6270,8508
6271,8508
6272,8511
6273,8511
6274,8515
6275,8515
6276,8518
6277,8518
6278,8521
6279,8521
6280,8522
6281,8522
6282,8524
6283,8524
6284,8527
6285,8527
6286,8530
6287,8530
6288,8537
6289,8537
6290,8540
6291,8540
6292,8541
6293,8541
6294,8542
6295,8542
6296,8544
6297,8544
6298,8550
6299,8550
6300,8551
6301,8551
6302,8554
6303,8554
6304,8558
6305,8558
6306,8559
6307,8559
6308,8560
6309,8560
6310,8562
6311,8562
6312,8563
6313,8563
6314,8566
6315,8566
6316,8570
6317,8570
6318,8572
6319,8572
6320,8584
6321,8584
6322,8585
6323,8585
6324,8591
6325,8591
6326,8593
6327,8593
6328,8594
6329,8594
6330,8595
6331,8595
6332,8596
6333,8596
6334,8600
6335,8600
6336,8601
6337,8601
6338,8604
6339,8604
6340,8609
6341,8609
6342,8613
6343,8613
6344,8614
6345,8614
6346,8616
6347,8616
6348,8617
6349,8617
6350,8622
6351,8622
6352,8624
6353,8624
6354,8628
6355,8628
6356,8630
6357,8630
6358,8697
6359,8697
6360,8698
6361,8698
6362,8699
6363,8699
6364,8700
6365,8700
6366,8704
6367,8704
6368,8705
6369,8705
6370,8706
6371,8706
6372,8707
6373,8707
6374,8708
6375,8708
6376,8713
6377,8713
6378,8714
6379,8714
6380,8715
6381,8715
6382,8725
6383,8725
6384,8732
6385,8732
6386,8737
6387,8737
6388,8739
6389,8739
6390,8740
6391,8740
6392,8742
6393,8742
6394,8746
6395,8746
6396,8747
6397,8747
6398,8750
6399,8750
6400,8766
6401,8766
6402,8769
6403,8769
6404,8771
6405,8771
6406,8772
6407,8772
6408,8783
6409,8783
6410,8789
6411,8789
6412,8793
6413,8793
6414,8795
6415,8795
6416,8798
6417,8798
6418,8801
6419,8801
6420,8802
6421,8802
6422,8803
6423,8803
6424,8804
6425,8804
6426,8806
6427,8806
6428,8818
6429,8818
6430,8830
6431,8830
6432,8835
6433,8835
6434,8836
6435,8836
6436,8841
6437,8841
6438,8842
6439,8842
6440,8844
6441,8844
6442,8848
6443,8848
6444,8850
6445,8850
6446,8854
6447,8854
6448,8860
6449,8860
6450,8864
6451,8864
6452,8869
6453,8869
6454,8871
6455,8871
6456,8876
6457,8876
6458,8877
6459,8877
6460,8881
6461,8881
6462,8886
6463,8886
6464,8887
6465,8887
6466,8889
6467,8889
6468,8890
6469,8890
6470,8891
6471,8891
6472,8892
6473,8892
6474,8893
6475,8893
6476,8894
6477,8894
6478,8897
6479,8897
6480,8898
6481,8898
6482,8903
6483,8903
6484,8904
6485,8904
6486,8905
6487,8905
6488,8908
6489,8908
6490,8909
6491,8909
6492,8912
6493,8912
6494,8914
6495,8914
6496,8917
6497,8917
6498,8918
6499,8918
6500,8919
6501,8919
6502,8920
6503,8920
6504,8922
6505,8922
6506,8923
6507,8923
6508,8925
6509,8925
6510,8927
6511,8927
6512,8928
6513,8928
6514,8929
6515,8929
6516,8931
6517,8931
6518,8934
6519,8934
6520,8935
6521,8935
6522,8938
6523,8938
6524,8940
6525,8940
6526,8944
6527,8944
6528,8945
6529,8945
6530,8946
6531,8946
6532,8951
6533,8951
6534,8952
6535,8952
6536,8953
6537,8953
6538,8954
6539,8954
6540,8955
6541,8955
6542,8956
6543,8956
6544,8957
6545,8957
6546,8958
6547,8958
6548,8960
6549,8960
6550,8961
6551,8961
6552,8963
6553,8963
6554,8964
6555,8964
6556,8966
6557,8966
6558,8967
6559,8967
6560,8968
6561,8968
6562,8972
6563,8972
6564,8975
6565,8975
6566,8976
6567,8976
6568,8977
6569,8977
6570,8979
6571,8979
6572,8984
6573,8984
6574,8985
6575,8985
6576,8986
6577,8986
6578,8987
6579,8987
6580,8995
6581,8995
6582,9001
6583,9001
6584,9003
6585,9003
6586,9005
6587,9005
6588,9006
6589,9006
6590,9007
6591,9007
6592,9008
6593,9008
6594,9009
6595,9009
6596,9010
6597,9010
6598,9012
6599,9012
6600,9014
6601,9014
6602,9017
6603,9017
6604,9020
6605,9020
6606,9021
6607,9021
6608,9022
6609,9022
6610,9024
6611,9024
6612,9025
6613,9025
6614,9027
6615,9027
6616,9028
6617,9028
6618,9029
6619,9029
6620,9031
6621,9031
6622,9033
6623,9033
6624,9034
6625,9034
6626,9035
6627,9035
6628,9036
6629,9036
6630,9037
6631,9037
6632,9039
6633,9039
6634,9040
6635,9040
6636,9041
6637,9041
6638,9042
6639,9042
6640,9044
6641,9044
6642,9045
6643,9045
6644,9046
6645,9046
6646,9048
6647,9048
6648,9049
6649,9049
6650,9051
6651,9051
6652,9052
6653,9052
6654,9055
6655,9055
6656,9057
6657,9057
6658,9058
6659,9058
6660,9059
6661,9059
6662,9060
6663,9060
6664,9062
6665,9062
6666,9063
6667,9063
6668,9064
6669,9064
6670,9065
6671,9065
6672,9066
6673,9066
6674,9067
6675,9067
6676,9068
6677,9068
6678,9069
6679,9069
6680,9070
6681,9070
6682,9101
6683,9101
6684,9104
6685,9104
6686,9107
6687,9107
6688,9110
6689,9110
6690,9115
6691,9115
6692,9119
6693,9119
6694,9127
6695,9127
6696,9130
6697,9130
6698,9142
6699,9142
6700,9143
6701,9143
6702,9145
6703,9145
6704,9171
6705,9171
6706,9173
6707,9173
6708,9176
6709,9176
6710,9179
6711,9179
6712,9193
6713,9193
6714,9201
6715,9201
6716,9202
6717,9202
6718,9206
6719,9206
6720,9232
6721,9232
6722,9233
6723,9233
6724,9240
6725,9240
6726,9241
6727,9241
6728,9242
6729,9242
6730,9244
6731,9244
6732,9245
6733,9245
6734,9246
6735,9246
6736,9247
6737,9247
6738,9248
6739,9248
6740,9249
6741,9249
6742,9260
6743,9260
6744,9262
6745,9262
6746,9263
6747,9263
6748,9264
6749,9264
6750,9265
6751,9265
6752,9267
6753,9267
6754,9268
6755,9268
6756,9270
6757,9270
6758,9271
6759,9271
6760,9272
6761,9272
6762,9273
6763,9273
6764,9274
6765,9274
6766,9275
6767,9275
6768,9278
6769,9278
6770,9279
6771,9279
6772,9281
6773,9281
6774,9282
6775,9282
6776,9283
6777,9283
6778,9284
6779,9284
6780,9285
6781,9285
6782,9286
6783,9286
6784,9287
6785,9287
6786,9301
6787,9301
6788,9302
6789,9302
6790,9303
6791,9303
6792,9304
6793,9304
6794,9305
6795,9305
6796,9306
6797,9306
6798,9307
6799,9307
6800,9308
6801,9308
6802,9310
6803,9310
6804,9311
6805,9311
6806,9312
6807,9312
6808,9313
6809,9313
6810,9318
6811,9318
6812,9319
6813,9319
6814,9322
6815,9322
6816,9324
6817,9324
6818,9325
6819,9325
6820,9326
6821,9326
6822,9327
6823,9327
6824,9351
6825,9351
6826,9353
6827,9353
6828,9355
6829,9355
6830,9357
6831,9357
6832,9358
6833,9358
6834,9359
6835,9359
6836,9360
6837,9360
6838,9361
6839,9361
6840,9362
6841,9362
6842,9363
6843,9363
6844,9364
6845,9364
6846,9365
6847,9365
6848,9366
6849,9366
6850,9367
6851,9367
6852,9368
6853,9368
6854,9369
6855,9369
6856,9375
6857,9375
6858,9376
6859,9376
6860,9377
6861,9377
6862,9380
6863,9380
6864,9381
6865,9381
6866,9384
6867,9384
6868,9385
6869,9385
6870,9386
6871,9386
6872,9401
6873,9401
6874,9402
6875,9402
6876,9404
6877,9404
6878,9405
6879,9405
6880,9407
6881,9407
6882,9408
6883,9408
6884,9409
6885,9409
6886,9412
6887,9412
6888,9413
6889,9413
6890,9414
6891,9414
6892,9416
6893,9416
6894,9417
6895,9417
6896,9418
6897,9418
6898,9419
6899,9419
6900,9421
6901,9421
6902,9422
6903,9422
6904,9423
6905,9423
6906,9424
6907,9424
6908,9425
6909,9425
6910,9428
6911,9428
6912,9432
6913,9432
6914,9433
6915,9433
6916,9434
6917,9434
6918,9435
6919,9435
6920,9436
6921,9436
6922,9438
6923,9438
6924,9439
6925,9439
6926,9441
6927,9441
6928,9444
6929,9444
6930,9445
6931,9445
6932,9446
6933,9446
6934,9449
6935,9449
6936,9450
6937,9450
6938,9466
6939,9466
6940,9467
6941,9467
6942,9468
6943,9468
6944,9470
6945,9470
6946,9471
6947,9471
6948,9474
6949,9474
6950,9475
6951,9475
6952,9476
6953,9476
6954,9478
6955,9478
6956,9479
6957,9479
6958,9501
6959,9501
6960,9502
6961,9502
6962,9503
6963,9503
6964,9504
6965,9504
6966,9505
6967,9505
6968,9506
6969,9506
6970,9507
6971,9507
6972,9508
6973,9508
6974,9509
6975,9509
6976,9511
6977,9511
6978,9513
6979,9513
6980,9514
6981,9514
6982,9517
6983,9517
6984,9519
6985,9519
6986,9531
6987,9531
6988,9532
6989,9532
6990,9533
6991,9533
6992,9534
6993,9534
6994,9535
6995,9535
6996,9536
6997,9536
6998,9537
6999,9537
7000,9539
7001,9539
7002,9543
7003,9543
7004,9551
7005,9551
7006,9600
7007,9600
7008,9601
7009,9601
7010,9602
7011,9602
7012,9603
7013,9603
7014,9605
7015,9605
7016,9610
7017,9610
7018,9612
7019,9612
7020,9613
7021,9613
7022,9616
7023,9616
7024,9619
7025,9619
7026,9621
7027,9621
7028,9622
7029,9622
7030,9625
7031,9625
7032,9627
7033,9627
7034,9628
7035,9628
7036,9629
7037,9629
7038,9631
7039,9631
7040,9632
7041,9632
7042,9633
7043,9633
7044,9635
7045,9635
7046,9636
7047,9636
7048,9637
7049,9637
7050,9639
7051,9639
7052,9640
7053,9640
7054,9641
7055,9641
7056,9643
7057,9643
7058,9644
7059,9644
7060,9647
7061,9647
7062,9651
7063,9651
7064,9656
7065,9656
7066,9658
7067,9658
7068,9661
7069,9661
7070,9663
7071,9663
7072,9664
7073,9664
7074,9672
7075,9672
7076,9675
7077,9675
7078,9678
7079,9678
7080,9679
7081,9679
7082,9682
7083,9682
7084,9684
7085,9684
7086,9685
7087,9685
7088,9686
7089,9686
7090,9687
7091,9687
7092,9691
7093,9691
7094,9692
7095,9692
7096,9695
7097,9695
7098,9696
7099,9696
7100,9697
7101,9697
7102,9698
7103,9698
7104,9699
7105,9699
7106,9701
7107,9701
7108,9702
7109,9702
7110,9704
7111,9704
7112,9706
7113,9706
7114,9708
7115,9708
7116,9709
7117,9709
7118,9713
7119,9713
7120,9715
7121,9715
7122,9716
7123,9716
7124,9717
7125,9717
7126,9719
7127,9719
7128,9720
7129,9720
7130,9722
7131,9722
7132,9723
7133,9723
7134,9726
7135,9726
7136,9728
7137,9728
7138,9729
7139,9729
7140,9731
7141,9731
7142,9733
7143,9733
7144,9734
7145,9734
7146,9735
7147,9735
7148,9739
7149,9739
7150,9740
7151,9740
7152,9742
7153,9742
7154,9743
7155,9743
7156,9744
7157,9744
7158,9746
7159,9746
